longitude,latitude,crop_flow_lb_s,datetime,,distance_in,swth_wdth_in,moisture,status,pass_num,serial_number,field,dataset,product
-85.369435,42.412698,3.27,2012/10/11,19:18:06+00,82,180,13.06,1,8,5648,F1: T2R3-East,L1: ,Soybeans
-85.369435,42.412678,3.27,2012/10/11,19:18:05+00,82,180,13.06,1,8,5648,F1: T2R3-East,L1: ,Soybeans
-85.369435,42.412659,3.47,2012/10/11,19:18:04+00,82,180,13.06,1,8,5648,F1: T2R3-East,L1: ,Soybeans
-85.369435,42.41264,3.17,2012/10/11,19:18:03+00,82,180,13.06,1,8,5648,F1: T2R3-East,L1: ,Soybeans
-85.369435,42.41262,4.07,2012/10/11,19:18:02+00,81,180,13.06,1,8,5648,F1: T2R3-East,L1: ,Soybeans
-85.369435,42.412601,4.57,2012/10/11,19:18:01+00,83,180,13.06,1,8,5648,F1: T2R3-East,L1: ,Soybeans
-85.369435,42.412581,4.87,2012/10/11,19:18:00+00,83,180,13.06,1,8,5648,F1: T2R3-East,L1: ,Soybeans
-85.369435,42.412562,4.97,2012/10/11,19:17:59+00,84,180,13.06,1,8,5648,F1: T2R3-East,L1: ,Soybeans
-85.369435,42.412542,4.27,2012/10/11,19:17:58+00,84,180,13.06,1,8,5648,F1: T2R3-East,L1: ,Soybeans
-85.369435,42.412523,4.37,2012/10/11,19:17:57+00,83,180,13.06,1,8,5648,F1: T2R3-East,L1: ,Soybeans
-85.369432,42.412503,4.27,2012/10/11,19:17:56+00,83,180,13.06,1,8,5648,F1: T2R3-East,L1: ,Soybeans
-85.369432,42.412484,5.67,2012/10/11,19:17:55+00,84,180,13.06,1,8,5648,F1: T2R3-East,L1: ,Soybeans
-85.369432,42.412465,5.67,2012/10/11,19:17:54+00,81,180,13.06,1,8,5648,F1: T2R3-East,L1: ,Soybeans
-85.369429,42.412445,4.97,2012/10/11,19:17:53+00,82,180,13.06,1,8,5648,F1: T2R3-East,L1: ,Soybeans
-85.369429,42.412426,5.37,2012/10/11,19:17:52+00,82,180,13.06,1,8,5648,F1: T2R3-East,L1: ,Soybeans
-85.369429,42.412406,5.27,2012/10/11,19:17:51+00,82,180,13.06,1,8,5648,F1: T2R3-East,L1: ,Soybeans
-85.369429,42.412387,5.27,2012/10/11,19:17:50+00,82,180,13.06,1,8,5648,F1: T2R3-East,L1: ,Soybeans
-85.369429,42.412367,5.47,2012/10/11,19:17:49+00,82,180,13.06,1,8,5648,F1: T2R3-East,L1: ,Soybeans
-85.369429,42.412348,5.47,2012/10/11,19:17:48+00,81,180,13.06,1,8,5648,F1: T2R3-East,L1: ,Soybeans
-85.369429,42.412328,4.77,2012/10/11,19:17:47+00,82,180,13.06,1,8,5648,F1: T2R3-East,L1: ,Soybeans
-85.369432,42.412309,4.67,2012/10/11,19:17:46+00,82,180,13.06,1,8,5648,F1: T2R3-East,L1: ,Soybeans
-85.369432,42.412287,3.77,2012/10/11,19:17:45+00,79,180,13.06,1,8,5648,F1: T2R3-East,L1: ,Soybeans
-85.369435,42.41227,2.37,2012/10/11,19:17:44+00,79,180,13.06,1,8,5648,F1: T2R3-East,L1: ,Soybeans
-85.369435,42.412251,2.27,2012/10/11,19:17:43+00,75,180,13.06,1,8,5648,F1: T2R3-East,L1: ,Soybeans
-85.369438,42.412231,2.27,2012/10/11,19:17:42+00,61,180,13.06,1,8,5648,F1: T2R3-East,L1: ,Soybeans
-85.369441,42.412217,2.27,2012/10/11,19:17:41+00,56,180,13.06,1,8,5648,F1: T2R3-East,L1: ,Soybeans
-85.369443,42.412206,2.97,2012/10/11,19:17:40+00,56,180,13.06,1,8,5648,F1: T2R3-East,L1: ,Soybeans
-85.369454,42.412195,2.97,2012/10/11,19:17:39+00,56,180,13.06,0,7,5648,F1: T2R3-East,L1: ,Soybeans
-85.369466,42.412184,3.07,2012/10/11,19:17:38+00,44,180,13.06,0,7,5648,F1: T2R3-East,L1: ,Soybeans
-85.369477,42.412178,2.77,2012/10/11,19:17:37+00,13,180,13.06,0,7,5648,F1: T2R3-East,L1: ,Soybeans
-85.369477,42.412178,3.27,2012/10/11,19:17:36+00,53,180,13.06,0,7,5648,F1: T2R3-East,L1: ,Soybeans
-85.369463,42.412184,2.37,2012/10/11,19:17:35+00,66,180,13.06,0,7,5648,F1: T2R3-East,L1: ,Soybeans
-85.369443,42.41219,3.27,2012/10/11,19:17:34+00,63,180,13.06,0,7,5648,F1: T2R3-East,L1: ,Soybeans
-85.369421,42.412192,4.37,2012/10/11,19:17:33+00,28,180,13.06,0,7,5648,F1: T2R3-East,L1: ,Soybeans
-85.369413,42.412192,3.67,2012/10/11,19:17:32+00,15,180,13.06,0,7,5648,F1: T2R3-East,L1: ,Soybeans
-85.369418,42.412192,2.57,2012/10/11,19:17:31+00,50,180,13.06,0,7,5648,F1: T2R3-East,L1: ,Soybeans
-85.369432,42.412192,0.47,2012/10/11,19:17:30+00,67,180,13.06,0,7,5648,F1: T2R3-East,L1: ,Soybeans
-85.369454,42.412198,0.47,2012/10/11,19:17:29+00,77,180,13.06,0,7,5648,F1: T2R3-East,L1: ,Soybeans
-85.369474,42.412209,1.47,2012/10/11,19:17:28+00,72,180,13.06,0,7,5648,F1: T2R3-East,L1: ,Soybeans
-85.369482,42.412223,4.37,2012/10/11,19:17:27+00,71,180,13.06,0,7,5648,F1: T2R3-East,L1: ,Soybeans
-85.369482,42.41224,5.07,2012/10/11,19:17:26+00,74,180,13.06,0,7,5648,F1: T2R3-East,L1: ,Soybeans
-85.369482,42.412259,6.37,2012/10/11,19:17:25+00,76,180,13.06,1,7,5648,F1: T2R3-East,L1: ,Soybeans
-85.369482,42.412276,5.87,2012/10/11,19:17:24+00,83,180,13.06,1,7,5648,F1: T2R3-East,L1: ,Soybeans
-85.369482,42.412295,5.37,2012/10/11,19:17:23+00,83,180,13.06,1,7,5648,F1: T2R3-East,L1: ,Soybeans
-85.369482,42.412315,5.77,2012/10/11,19:17:22+00,86,180,13.06,1,7,5648,F1: T2R3-East,L1: ,Soybeans
-85.369482,42.412334,4.47,2012/10/11,19:17:21+00,83,180,13.06,1,7,5648,F1: T2R3-East,L1: ,Soybeans
-85.369482,42.412353,4.37,2012/10/11,19:17:20+00,86,180,13.06,1,7,5648,F1: T2R3-East,L1: ,Soybeans
-85.369482,42.412373,5.07,2012/10/11,19:17:19+00,83,180,13.06,1,7,5648,F1: T2R3-East,L1: ,Soybeans
-85.369482,42.412395,5.07,2012/10/11,19:17:18+00,83,180,13.06,1,7,5648,F1: T2R3-East,L1: ,Soybeans
-85.369482,42.412415,4.67,2012/10/11,19:17:17+00,84,180,13.06,1,7,5648,F1: T2R3-East,L1: ,Soybeans
-85.369485,42.412434,4.57,2012/10/11,19:17:16+00,84,180,13.06,1,7,5648,F1: T2R3-East,L1: ,Soybeans
-85.369485,42.412453,3.87,2012/10/11,19:17:15+00,84,180,13.06,1,7,5648,F1: T2R3-East,L1: ,Soybeans
-85.369485,42.412473,4.57,2012/10/11,19:17:14+00,84,180,13.06,1,7,5648,F1: T2R3-East,L1: ,Soybeans
-85.369485,42.412492,3.77,2012/10/11,19:17:13+00,83,180,13.06,1,7,5648,F1: T2R3-East,L1: ,Soybeans
-85.369488,42.412515,2.67,2012/10/11,19:17:12+00,85,180,13.06,1,7,5648,F1: T2R3-East,L1: ,Soybeans
-85.369488,42.412534,3.37,2012/10/11,19:17:11+00,86,180,13.06,1,7,5648,F1: T2R3-East,L1: ,Soybeans
-85.369488,42.412553,3.47,2012/10/11,19:17:10+00,84,180,13.06,1,7,5648,F1: T2R3-East,L1: ,Soybeans
-85.369488,42.412573,3.37,2012/10/11,19:17:09+00,84,180,13.06,1,7,5648,F1: T2R3-East,L1: ,Soybeans
-85.369488,42.412592,3.67,2012/10/11,19:17:08+00,83,180,13.06,1,7,5648,F1: T2R3-East,L1: ,Soybeans
-85.369488,42.412612,3.37,2012/10/11,19:17:07+00,85,180,13.06,1,7,5648,F1: T2R3-East,L1: ,Soybeans
-85.369488,42.412631,3.97,2012/10/11,19:17:06+00,86,180,13.06,1,7,5648,F1: T2R3-East,L1: ,Soybeans
-85.369488,42.412653,4.37,2012/10/11,19:17:05+00,86,180,13.06,1,7,5648,F1: T2R3-East,L1: ,Soybeans
-85.369488,42.412673,5.17,2012/10/11,19:17:04+00,85,180,13.06,1,7,5648,F1: T2R3-East,L1: ,Soybeans
-85.369491,42.412692,5.77,2012/10/11,19:17:03+00,85,180,13.06,1,7,5648,F1: T2R3-East,L1: ,Soybeans
-85.369491,42.412712,4.97,2012/10/11,19:17:02+00,85,180,13.06,1,7,5648,F1: T2R3-East,L1: ,Soybeans
-85.369491,42.412731,4.47,2012/10/11,19:17:01+00,86,180,13.06,1,7,5648,F1: T2R3-East,L1: ,Soybeans
-85.369491,42.412753,5.07,2012/10/11,19:17:00+00,85,180,13.06,1,7,5648,F1: T2R3-East,L1: ,Soybeans
-85.369493,42.412773,4.27,2012/10/11,19:16:59+00,86,180,13.06,1,7,5648,F1: T2R3-East,L1: ,Soybeans
-85.369493,42.412792,5.57,2012/10/11,19:16:58+00,84,180,13.06,1,7,5648,F1: T2R3-East,L1: ,Soybeans
-85.369493,42.412812,5.77,2012/10/11,19:16:57+00,83,180,13.06,1,7,5648,F1: T2R3-East,L1: ,Soybeans
-85.369493,42.412831,5.57,2012/10/11,19:16:56+00,86,180,13.06,1,7,5648,F1: T2R3-East,L1: ,Soybeans
-85.369493,42.412853,5.37,2012/10/11,19:16:55+00,83,180,13.06,1,7,5648,F1: T2R3-East,L1: ,Soybeans
-85.369493,42.412873,5.37,2012/10/11,19:16:54+00,86,180,13.06,1,7,5648,F1: T2R3-East,L1: ,Soybeans
-85.369493,42.412892,4.17,2012/10/11,19:16:53+00,85,180,13.06,1,7,5648,F1: T2R3-East,L1: ,Soybeans
-85.369493,42.412912,5.17,2012/10/11,19:16:52+00,86,180,13.06,1,7,5648,F1: T2R3-East,L1: ,Soybeans
-85.369493,42.412931,5.17,2012/10/11,19:16:51+00,85,180,13.06,1,7,5648,F1: T2R3-East,L1: ,Soybeans
-85.369493,42.412953,5.17,2012/10/11,19:16:50+00,85,180,13.06,1,7,5648,F1: T2R3-East,L1: ,Soybeans
-85.369493,42.412973,6.37,2012/10/11,19:16:49+00,85,180,13.06,1,7,5648,F1: T2R3-East,L1: ,Soybeans
-85.369493,42.412992,6.07,2012/10/11,19:16:48+00,85,180,13.06,1,7,5648,F1: T2R3-East,L1: ,Soybeans
-85.369496,42.413012,6.07,2012/10/11,19:16:47+00,86,180,13.06,1,7,5648,F1: T2R3-East,L1: ,Soybeans
-85.369496,42.413031,7.77,2012/10/11,19:16:46+00,84,180,13.06,1,7,5648,F1: T2R3-East,L1: ,Soybeans
-85.369496,42.413051,6.87,2012/10/11,19:16:45+00,81,180,13.06,1,7,5648,F1: T2R3-East,L1: ,Soybeans
-85.369496,42.41307,6.27,2012/10/11,19:16:44+00,82,180,13.06,1,7,5648,F1: T2R3-East,L1: ,Soybeans
-85.369496,42.41309,5.67,2012/10/11,19:16:43+00,79,180,13.06,1,7,5648,F1: T2R3-East,L1: ,Soybeans
-85.369496,42.413109,3.47,2012/10/11,19:16:42+00,79,180,13.06,1,7,5648,F1: T2R3-East,L1: ,Soybeans
-85.369499,42.413128,3.47,2012/10/11,19:16:41+00,75,180,13.06,1,7,5648,F1: T2R3-East,L1: ,Soybeans
-85.369504,42.413145,3.47,2012/10/11,19:16:40+00,69,180,13.06,1,7,5648,F1: T2R3-East,L1: ,Soybeans
-85.369507,42.413162,2.67,2012/10/11,19:16:39+00,72,180,13.06,1,7,5648,F1: T2R3-East,L1: ,Soybeans
-85.369516,42.413176,3.57,2012/10/11,19:16:38+00,70,180,13.06,0,6,5648,F1: T2R3-East,L1: ,Soybeans
-85.369527,42.413192,2.57,2012/10/11,19:16:37+00,68,180,13.06,0,6,5648,F1: T2R3-East,L1: ,Soybeans
-85.369543,42.413201,2.67,2012/10/11,19:16:36+00,63,180,13.06,0,6,5648,F1: T2R3-East,L1: ,Soybeans
-85.369563,42.413203,2.67,2012/10/11,19:16:35+00,33,180,13.06,0,6,5648,F1: T2R3-East,L1: ,Soybeans
-85.369574,42.413203,2.37,2012/10/11,19:16:34+00,29,180,13.16,0,6,5648,F1: T2R3-East,L1: ,Soybeans
-85.369568,42.413203,1.97,2012/10/11,19:16:33+00,55,180,13.16,0,6,5648,F1: T2R3-East,L1: ,Soybeans
-85.369549,42.413203,2.47,2012/10/11,19:16:32+00,68,180,13.16,0,6,5648,F1: T2R3-East,L1: ,Soybeans
-85.369529,42.413201,2.27,2012/10/11,19:16:31+00,65,180,13.16,0,6,5648,F1: T2R3-East,L1: ,Soybeans
-85.369507,42.413201,2.27,2012/10/11,19:16:30+00,42,180,13.16,0,6,5648,F1: T2R3-East,L1: ,Soybeans
-85.369493,42.413201,2.27,2012/10/11,19:16:29+00,11,180,13.16,0,6,5648,F1: T2R3-East,L1: ,Soybeans
-85.369496,42.413201,2.17,2012/10/11,19:16:28+00,48,180,13.16,0,6,5648,F1: T2R3-East,L1: ,Soybeans
-85.36951,42.413201,0.07,2012/10/11,19:16:27+00,66,180,13.16,0,6,5648,F1: T2R3-East,L1: ,Soybeans
-85.369529,42.413195,0.07,2012/10/11,19:16:26+00,73,180,13.16,0,6,5648,F1: T2R3-East,L1: ,Soybeans
-85.369549,42.413184,0.57,2012/10/11,19:16:25+00,74,180,13.16,0,6,5648,F1: T2R3-East,L1: ,Soybeans
-85.369557,42.41317,1.97,2012/10/11,19:16:24+00,75,180,13.16,0,6,5648,F1: T2R3-East,L1: ,Soybeans
-85.369557,42.413151,2.67,2012/10/11,19:16:23+00,74,180,13.16,0,6,5648,F1: T2R3-East,L1: ,Soybeans
-85.369554,42.413134,3.47,2012/10/11,19:16:22+00,76,180,13.16,0,6,5648,F1: T2R3-East,L1: ,Soybeans
-85.369546,42.413117,3.87,2012/10/11,19:16:21+00,76,180,13.16,0,6,5648,F1: T2R3-East,L1: ,Soybeans
-85.369543,42.413101,3.27,2012/10/11,19:16:20+00,76,180,13.16,1,6,5648,F1: T2R3-East,L1: ,Soybeans
-85.369543,42.413081,2.27,2012/10/11,19:16:19+00,76,180,13.16,1,6,5648,F1: T2R3-East,L1: ,Soybeans
-85.369543,42.413065,3.47,2012/10/11,19:16:18+00,83,180,13.16,1,6,5648,F1: T2R3-East,L1: ,Soybeans
-85.369543,42.413045,4.37,2012/10/11,19:16:17+00,84,180,13.16,1,6,5648,F1: T2R3-East,L1: ,Soybeans
-85.369543,42.413023,4.77,2012/10/11,19:16:16+00,83,180,13.16,1,6,5648,F1: T2R3-East,L1: ,Soybeans
-85.369543,42.413003,4.67,2012/10/11,19:16:15+00,86,180,13.16,1,6,5648,F1: T2R3-East,L1: ,Soybeans
-85.369543,42.412984,4.97,2012/10/11,19:16:14+00,86,180,13.16,1,6,5648,F1: T2R3-East,L1: ,Soybeans
-85.369543,42.412965,4.67,2012/10/11,19:16:13+00,85,180,13.16,1,6,5648,F1: T2R3-East,L1: ,Soybeans
-85.369543,42.412945,4.57,2012/10/11,19:16:12+00,85,180,13.16,1,6,5648,F1: T2R3-East,L1: ,Soybeans
-85.369543,42.412926,4.57,2012/10/11,19:16:11+00,85,180,13.16,1,6,5648,F1: T2R3-East,L1: ,Soybeans
-85.369543,42.412903,4.47,2012/10/11,19:16:10+00,85,180,13.16,1,6,5648,F1: T2R3-East,L1: ,Soybeans
-85.369543,42.412884,4.77,2012/10/11,19:16:09+00,85,180,13.16,1,6,5648,F1: T2R3-East,L1: ,Soybeans
-85.369543,42.412865,5.17,2012/10/11,19:16:08+00,85,180,13.16,1,6,5648,F1: T2R3-East,L1: ,Soybeans
-85.369543,42.412845,4.47,2012/10/11,19:16:07+00,85,180,13.16,1,6,5648,F1: T2R3-East,L1: ,Soybeans
-85.369543,42.412826,5.67,2012/10/11,19:16:06+00,86,180,13.16,1,6,5648,F1: T2R3-East,L1: ,Soybeans
-85.369543,42.412806,5.47,2012/10/11,19:16:05+00,85,180,13.16,1,6,5648,F1: T2R3-East,L1: ,Soybeans
-85.369543,42.412784,5.57,2012/10/11,19:16:04+00,86,180,13.16,1,6,5648,F1: T2R3-East,L1: ,Soybeans
-85.369541,42.412765,6.77,2012/10/11,19:16:03+00,86,180,13.16,1,6,5648,F1: T2R3-East,L1: ,Soybeans
-85.369541,42.412745,6.27,2012/10/11,19:16:02+00,85,180,13.16,1,6,5648,F1: T2R3-East,L1: ,Soybeans
-85.369541,42.412726,6.17,2012/10/11,19:16:01+00,85,180,13.16,1,6,5648,F1: T2R3-East,L1: ,Soybeans
-85.369541,42.412706,6.07,2012/10/11,19:16:00+00,85,180,13.16,1,6,5648,F1: T2R3-East,L1: ,Soybeans
-85.369541,42.412684,5.07,2012/10/11,19:15:59+00,85,180,13.16,1,6,5648,F1: T2R3-East,L1: ,Soybeans
-85.369538,42.412665,5.07,2012/10/11,19:15:58+00,86,180,13.16,1,6,5648,F1: T2R3-East,L1: ,Soybeans
-85.369538,42.412645,4.77,2012/10/11,19:15:57+00,86,180,13.16,1,6,5648,F1: T2R3-East,L1: ,Soybeans
-85.369538,42.412626,3.97,2012/10/11,19:15:56+00,85,180,13.16,1,6,5648,F1: T2R3-East,L1: ,Soybeans
-85.369538,42.412603,4.37,2012/10/11,19:15:55+00,86,180,13.16,1,6,5648,F1: T2R3-East,L1: ,Soybeans
-85.369538,42.412584,4.57,2012/10/11,19:15:54+00,85,180,13.16,1,6,5648,F1: T2R3-East,L1: ,Soybeans
-85.369538,42.412565,4.27,2012/10/11,19:15:53+00,86,180,13.16,1,6,5648,F1: T2R3-East,L1: ,Soybeans
-85.369535,42.412542,4.67,2012/10/11,19:15:52+00,86,180,13.16,1,6,5648,F1: T2R3-East,L1: ,Soybeans
-85.369535,42.412523,4.07,2012/10/11,19:15:51+00,83,180,13.16,1,6,5648,F1: T2R3-East,L1: ,Soybeans
-85.369535,42.412503,4.67,2012/10/11,19:15:50+00,84,180,13.16,1,6,5648,F1: T2R3-East,L1: ,Soybeans
-85.369535,42.412484,4.77,2012/10/11,19:15:49+00,84,180,13.16,1,6,5648,F1: T2R3-East,L1: ,Soybeans
-85.369535,42.412462,4.37,2012/10/11,19:15:48+00,83,180,13.16,1,6,5648,F1: T2R3-East,L1: ,Soybeans
-85.369535,42.412442,4.07,2012/10/11,19:15:47+00,85,180,13.16,1,6,5648,F1: T2R3-East,L1: ,Soybeans
-85.369532,42.412423,4.47,2012/10/11,19:15:46+00,85,180,13.16,1,6,5648,F1: T2R3-East,L1: ,Soybeans
-85.369532,42.412403,6.17,2012/10/11,19:15:45+00,86,180,13.16,1,6,5648,F1: T2R3-East,L1: ,Soybeans
-85.369532,42.412381,6.37,2012/10/11,19:15:44+00,84,180,13.16,1,6,5648,F1: T2R3-East,L1: ,Soybeans
-85.369532,42.412362,5.57,2012/10/11,19:15:43+00,84,180,13.16,1,6,5648,F1: T2R3-East,L1: ,Soybeans
-85.369532,42.412342,6.87,2012/10/11,19:15:42+00,84,180,13.16,1,6,5648,F1: T2R3-East,L1: ,Soybeans
-85.369532,42.412323,6.67,2012/10/11,19:15:41+00,84,180,13.16,1,6,5648,F1: T2R3-East,L1: ,Soybeans
-85.369532,42.412303,4.97,2012/10/11,19:15:40+00,84,180,13.16,1,6,5648,F1: T2R3-East,L1: ,Soybeans
-85.369532,42.412281,4.97,2012/10/11,19:15:39+00,84,180,13.16,1,6,5648,F1: T2R3-East,L1: ,Soybeans
-85.369532,42.412262,3.07,2012/10/11,19:15:38+00,77,180,13.16,1,6,5648,F1: T2R3-East,L1: ,Soybeans
-85.369535,42.412245,2.77,2012/10/11,19:15:37+00,61,180,13.16,1,6,5648,F1: T2R3-East,L1: ,Soybeans
-85.369535,42.412228,3.27,2012/10/11,19:15:36+00,36,180,13.16,1,6,5648,F1: T2R3-East,L1: ,Soybeans
-85.369535,42.41222,2.97,2012/10/11,19:15:35+00,34,180,13.16,1,6,5648,F1: T2R3-East,L1: ,Soybeans
-85.369538,42.412215,2.97,2012/10/11,19:15:34+00,36,180,13.16,1,6,5648,F1: T2R3-East,L1: ,Soybeans
-85.369543,42.412206,3.87,2012/10/11,19:15:33+00,43,180,13.16,0,5,5648,F1: T2R3-East,L1: ,Soybeans
-85.369552,42.412198,4.07,2012/10/11,19:15:32+00,58,180,13.16,0,5,5648,F1: T2R3-East,L1: ,Soybeans
-85.369566,42.41219,3.77,2012/10/11,19:15:31+00,54,180,13.16,0,5,5648,F1: T2R3-East,L1: ,Soybeans
-85.369582,42.412187,2.27,2012/10/11,19:15:30+00,15,180,13.16,0,5,5648,F1: T2R3-East,L1: ,Soybeans
-85.369582,42.412187,0.67,2012/10/11,19:15:29+00,52,180,13.16,0,5,5648,F1: T2R3-East,L1: ,Soybeans
-85.369566,42.41219,2.67,2012/10/11,19:15:28+00,58,180,13.16,0,5,5648,F1: T2R3-East,L1: ,Soybeans
-85.369546,42.41219,4.57,2012/10/11,19:15:27+00,56,180,13.16,0,5,5648,F1: T2R3-East,L1: ,Soybeans
-85.369529,42.41219,4.47,2012/10/11,19:15:26+00,25,180,13.16,0,5,5648,F1: T2R3-East,L1: ,Soybeans
-85.369524,42.41219,5.57,2012/10/11,19:15:25+00,27,180,13.16,0,5,5648,F1: T2R3-East,L1: ,Soybeans
-85.369529,42.41219,2.47,2012/10/11,19:15:24+00,53,180,13.16,0,5,5648,F1: T2R3-East,L1: ,Soybeans
-85.369546,42.412192,0.07,2012/10/11,19:15:23+00,64,180,13.16,0,5,5648,F1: T2R3-East,L1: ,Soybeans
-85.369563,42.412201,0.07,2012/10/11,19:15:22+00,73,180,13.16,0,5,5648,F1: T2R3-East,L1: ,Soybeans
-85.369579,42.412212,0.57,2012/10/11,19:15:21+00,74,180,13.16,0,5,5648,F1: T2R3-East,L1: ,Soybeans
-85.369585,42.412228,2.77,2012/10/11,19:15:20+00,74,180,13.16,0,5,5648,F1: T2R3-East,L1: ,Soybeans
-85.369585,42.412245,3.17,2012/10/11,19:15:19+00,76,180,13.16,0,5,5648,F1: T2R3-East,L1: ,Soybeans
-85.369585,42.412265,6.07,2012/10/11,19:15:18+00,78,180,13.16,1,5,5648,F1: T2R3-East,L1: ,Soybeans
-85.369585,42.412284,5.97,2012/10/11,19:15:17+00,78,180,13.16,1,5,5648,F1: T2R3-East,L1: ,Soybeans
-85.369585,42.412301,5.47,2012/10/11,19:15:16+00,85,180,13.16,1,5,5648,F1: T2R3-East,L1: ,Soybeans
-85.369585,42.41232,4.67,2012/10/11,19:15:15+00,86,180,13.16,1,5,5648,F1: T2R3-East,L1: ,Soybeans
-85.369585,42.412342,4.37,2012/10/11,19:15:14+00,86,180,13.16,1,5,5648,F1: T2R3-East,L1: ,Soybeans
-85.369585,42.412362,3.87,2012/10/11,19:15:13+00,83,180,13.16,1,5,5648,F1: T2R3-East,L1: ,Soybeans
-85.369585,42.412381,4.97,2012/10/11,19:15:12+00,86,180,13.16,1,5,5648,F1: T2R3-East,L1: ,Soybeans
-85.369585,42.412401,4.77,2012/10/11,19:15:11+00,85,180,13.16,1,5,5648,F1: T2R3-East,L1: ,Soybeans
-85.369585,42.412423,4.07,2012/10/11,19:15:10+00,85,180,13.16,1,5,5648,F1: T2R3-East,L1: ,Soybeans
-85.369585,42.412442,3.77,2012/10/11,19:15:09+00,86,180,13.16,1,5,5648,F1: T2R3-East,L1: ,Soybeans
-85.369585,42.412462,3.07,2012/10/11,19:15:08+00,84,180,13.16,1,5,5648,F1: T2R3-East,L1: ,Soybeans
-85.369588,42.412484,2.77,2012/10/11,19:15:07+00,84,180,13.16,1,5,5648,F1: T2R3-East,L1: ,Soybeans
-85.369588,42.412503,2.97,2012/10/11,19:15:06+00,84,180,13.16,1,5,5648,F1: T2R3-East,L1: ,Soybeans
-85.369588,42.412523,2.87,2012/10/11,19:15:05+00,83,180,13.16,1,5,5648,F1: T2R3-East,L1: ,Soybeans
-85.369591,42.412542,2.87,2012/10/11,19:15:04+00,86,180,13.16,1,5,5648,F1: T2R3-East,L1: ,Soybeans
-85.369591,42.412562,2.37,2012/10/11,19:15:03+00,84,180,13.16,1,5,5648,F1: T2R3-East,L1: ,Soybeans
-85.369591,42.412584,2.57,2012/10/11,19:15:02+00,83,180,13.16,1,5,5648,F1: T2R3-East,L1: ,Soybeans
-85.369591,42.412603,2.77,2012/10/11,19:15:01+00,84,180,13.16,1,5,5648,F1: T2R3-East,L1: ,Soybeans
-85.369591,42.412623,3.27,2012/10/11,19:15:00+00,83,180,13.16,1,5,5648,F1: T2R3-East,L1: ,Soybeans
-85.369591,42.412642,3.37,2012/10/11,19:14:59+00,86,180,13.16,1,5,5648,F1: T2R3-East,L1: ,Soybeans
-85.369591,42.412662,3.97,2012/10/11,19:14:58+00,85,180,13.16,1,5,5648,F1: T2R3-East,L1: ,Soybeans
-85.369591,42.412681,3.67,2012/10/11,19:14:57+00,85,180,13.16,1,5,5648,F1: T2R3-East,L1: ,Soybeans
-85.369591,42.412701,4.57,2012/10/11,19:14:56+00,86,180,13.16,1,5,5648,F1: T2R3-East,L1: ,Soybeans
-85.369591,42.41272,5.07,2012/10/11,19:14:55+00,85,180,13.16,1,5,5648,F1: T2R3-East,L1: ,Soybeans
-85.369591,42.412742,4.87,2012/10/11,19:14:54+00,86,180,13.16,1,5,5648,F1: T2R3-East,L1: ,Soybeans
-85.369591,42.412762,5.37,2012/10/11,19:14:53+00,85,180,13.16,1,5,5648,F1: T2R3-East,L1: ,Soybeans
-85.369591,42.412781,5.77,2012/10/11,19:14:52+00,85,180,13.16,1,5,5648,F1: T2R3-East,L1: ,Soybeans
-85.369591,42.412801,5.17,2012/10/11,19:14:51+00,86,180,13.16,1,5,5648,F1: T2R3-East,L1: ,Soybeans
-85.369591,42.41282,5.17,2012/10/11,19:14:50+00,86,180,13.16,1,5,5648,F1: T2R3-East,L1: ,Soybeans
-85.369591,42.412842,4.67,2012/10/11,19:14:49+00,82,180,13.16,1,5,5648,F1: T2R3-East,L1: ,Soybeans
-85.369591,42.412862,5.57,2012/10/11,19:14:48+00,80,180,13.16,1,5,5648,F1: T2R3-East,L1: ,Soybeans
-85.369591,42.412881,5.47,2012/10/11,19:14:47+00,79,180,13.16,1,5,5648,F1: T2R3-East,L1: ,Soybeans
-85.369591,42.412898,4.67,2012/10/11,19:14:46+00,78,180,13.16,1,5,5648,F1: T2R3-East,L1: ,Soybeans
-85.369591,42.412917,5.17,2012/10/11,19:14:45+00,80,180,13.16,1,5,5648,F1: T2R3-East,L1: ,Soybeans
-85.369591,42.412934,5.97,2012/10/11,19:14:44+00,78,180,13.16,1,5,5648,F1: T2R3-East,L1: ,Soybeans
-85.369591,42.412953,6.07,2012/10/11,19:14:43+00,79,180,13.16,1,5,5648,F1: T2R3-East,L1: ,Soybeans
-85.369591,42.412973,6.07,2012/10/11,19:14:42+00,79,180,13.16,1,5,5648,F1: T2R3-East,L1: ,Soybeans
-85.369591,42.412992,6.87,2012/10/11,19:14:41+00,78,180,13.16,1,5,5648,F1: T2R3-East,L1: ,Soybeans
-85.369591,42.413012,6.97,2012/10/11,19:14:40+00,79,180,13.16,1,5,5648,F1: T2R3-East,L1: ,Soybeans
-85.369591,42.413028,6.67,2012/10/11,19:14:39+00,78,180,13.16,1,5,5648,F1: T2R3-East,L1: ,Soybeans
-85.369591,42.413048,7.47,2012/10/11,19:14:38+00,79,180,13.16,1,5,5648,F1: T2R3-East,L1: ,Soybeans
-85.369591,42.413067,6.77,2012/10/11,19:14:37+00,78,180,13.16,1,5,5648,F1: T2R3-East,L1: ,Soybeans
-85.369591,42.413084,5.27,2012/10/11,19:14:36+00,79,180,13.16,1,5,5648,F1: T2R3-East,L1: ,Soybeans
