longitude,latitude,crop_flow_lb_s,datetime,,distance_in,swth_wdth_in,moisture,status,pass_num,serial_number,field,dataset,product,,
-85.368365,42.410914,3.19,2009/10/16,18:08:40+00,86,180,15.03,1,8,5648,F1: T1R4-East,L1: ,Soybeans,(Pioneer,92M70)
-85.368362,42.410892,3.49,2009/10/16,18:08:39+00,86,180,15.03,1,8,5648,F1: T1R4-East,L1: ,Soybeans,(Pioneer,92M70)
-85.368362,42.410873,3.49,2009/10/16,18:08:38+00,86,180,15.03,1,8,5648,F1: T1R4-East,L1: ,Soybeans,(Pioneer,92M70)
-85.368362,42.410853,3.59,2009/10/16,18:08:37+00,85,180,15.03,1,8,5648,F1: T1R4-East,L1: ,Soybeans,(Pioneer,92M70)
-85.368362,42.410834,3.99,2009/10/16,18:08:36+00,86,180,15.03,1,8,5648,F1: T1R4-East,L1: ,Soybeans,(Pioneer,92M70)
-85.36836,42.410811,3.49,2009/10/16,18:08:35+00,86,180,15.03,1,8,5648,F1: T1R4-East,L1: ,Soybeans,(Pioneer,92M70)
-85.36836,42.410792,2.89,2009/10/16,18:08:34+00,86,180,15.03,1,8,5648,F1: T1R4-East,L1: ,Soybeans,(Pioneer,92M70)
-85.36836,42.410773,3.09,2009/10/16,18:08:33+00,84,180,15.03,1,8,5648,F1: T1R4-East,L1: ,Soybeans,(Pioneer,92M70)
-85.36836,42.410753,2.89,2009/10/16,18:08:32+00,84,180,15.03,1,8,5648,F1: T1R4-East,L1: ,Soybeans,(Pioneer,92M70)
-85.36836,42.410734,2.29,2009/10/16,18:08:31+00,84,180,15.03,1,8,5648,F1: T1R4-East,L1: ,Soybeans,(Pioneer,92M70)
-85.368357,42.410711,3.39,2009/10/16,18:08:30+00,84,180,15.03,1,8,5648,F1: T1R4-East,L1: ,Soybeans,(Pioneer,92M70)
-85.368357,42.410692,3.59,2009/10/16,18:08:29+00,84,180,15.03,1,8,5648,F1: T1R4-East,L1: ,Soybeans,(Pioneer,92M70)
-85.368357,42.410673,4.49,2009/10/16,18:08:28+00,84,180,15.03,1,8,5648,F1: T1R4-East,L1: ,Soybeans,(Pioneer,92M70)
-85.368357,42.410653,4.49,2009/10/16,18:08:27+00,85,180,15.03,1,8,5648,F1: T1R4-East,L1: ,Soybeans,(Pioneer,92M70)
-85.368357,42.410634,4.69,2009/10/16,18:08:26+00,85,180,15.03,1,8,5648,F1: T1R4-East,L1: ,Soybeans,(Pioneer,92M70)
-85.368354,42.410614,3.49,2009/10/16,18:08:25+00,86,180,15.03,1,8,5648,F1: T1R4-East,L1: ,Soybeans,(Pioneer,92M70)
-85.368354,42.410592,3.09,2009/10/16,18:08:24+00,84,180,15.03,1,8,5648,F1: T1R4-East,L1: ,Soybeans,(Pioneer,92M70)
-85.368354,42.410573,2.39,2009/10/16,18:08:23+00,84,180,15.03,1,8,5648,F1: T1R4-East,L1: ,Soybeans,(Pioneer,92M70)
-85.368354,42.410553,3.79,2009/10/16,18:08:22+00,84,180,15.03,1,8,5648,F1: T1R4-East,L1: ,Soybeans,(Pioneer,92M70)
-85.368354,42.410534,3.99,2009/10/16,18:08:21+00,84,180,15.03,1,8,5648,F1: T1R4-East,L1: ,Soybeans,(Pioneer,92M70)
-85.368354,42.410514,3.59,2009/10/16,18:08:20+00,86,180,15.03,1,8,5648,F1: T1R4-East,L1: ,Soybeans,(Pioneer,92M70)
-85.368351,42.410495,2.29,2009/10/16,18:08:19+00,85,180,15.03,1,8,5648,F1: T1R4-East,L1: ,Soybeans,(Pioneer,92M70)
-85.368351,42.410473,2.59,2009/10/16,18:08:18+00,85,180,15.03,1,8,5648,F1: T1R4-East,L1: ,Soybeans,(Pioneer,92M70)
-85.368351,42.410453,2.89,2009/10/16,18:08:17+00,86,180,15.03,1,8,5648,F1: T1R4-East,L1: ,Soybeans,(Pioneer,92M70)
-85.368351,42.410434,2.19,2009/10/16,18:08:16+00,85,180,15.03,1,8,5648,F1: T1R4-East,L1: ,Soybeans,(Pioneer,92M70)
-85.368351,42.410414,2.49,2009/10/16,18:08:15+00,86,180,15.03,1,8,5648,F1: T1R4-East,L1: ,Soybeans,(Pioneer,92M70)
-85.368351,42.410395,2.59,2009/10/16,18:08:14+00,85,180,15.03,1,8,5648,F1: T1R4-East,L1: ,Soybeans,(Pioneer,92M70)
-85.368351,42.410375,2.69,2009/10/16,18:08:13+00,86,180,15.03,1,8,5648,F1: T1R4-East,L1: ,Soybeans,(Pioneer,92M70)
-85.368349,42.410353,2.29,2009/10/16,18:08:12+00,85,180,15.03,1,8,5648,F1: T1R4-East,L1: ,Soybeans,(Pioneer,92M70)
-85.368349,42.410334,2.59,2009/10/16,18:08:11+00,86,180,15.03,1,8,5648,F1: T1R4-East,L1: ,Soybeans,(Pioneer,92M70)
-85.368349,42.410314,2.59,2009/10/16,18:08:10+00,85,180,15.03,1,8,5648,F1: T1R4-East,L1: ,Soybeans,(Pioneer,92M70)
-85.368349,42.410295,3.09,2009/10/16,18:08:09+00,86,180,15.03,1,8,5648,F1: T1R4-East,L1: ,Soybeans,(Pioneer,92M70)
-85.368349,42.410273,2.99,2009/10/16,18:08:08+00,86,180,15.03,1,8,5648,F1: T1R4-East,L1: ,Soybeans,(Pioneer,92M70)
-85.368346,42.410253,1.49,2009/10/16,18:08:07+00,76,180,15.03,1,8,5648,F1: T1R4-East,L1: ,Soybeans,(Pioneer,92M70)
-85.368346,42.410236,0.09,2009/10/16,18:08:06+00,67,180,15.03,1,8,5648,F1: T1R4-East,L1: ,Soybeans,(Pioneer,92M70)
-85.368346,42.41022,0.09,2009/10/16,18:08:05+00,61,180,15.03,1,8,5648,F1: T1R4-East,L1: ,Soybeans,(Pioneer,92M70)
-85.368343,42.410203,0.09,2009/10/16,18:08:04+00,61,180,15.03,1,8,5648,F1: T1R4-East,L1: ,Soybeans,(Pioneer,92M70)
-85.368343,42.410192,0.09,2009/10/16,18:08:03+00,62,180,15.03,1,8,5648,F1: T1R4-East,L1: ,Soybeans,(Pioneer,92M70)
-85.368325,42.410165,0.09,2009/10/16,18:08:02+00,70,180,15.03,0,7,5648,F1: T1R4-East,L1: ,Soybeans,(Pioneer,92M70)
-85.368308,42.410154,0.09,2009/10/16,18:08:01+00,67,180,15.03,0,7,5648,F1: T1R4-East,L1: ,Soybeans,(Pioneer,92M70)
-85.368286,42.410149,0.09,2009/10/16,18:08:00+00,51,180,15.03,0,7,5648,F1: T1R4-East,L1: ,Soybeans,(Pioneer,92M70)
-85.368266,42.410149,0.09,2009/10/16,18:07:59+00,15,180,15.03,0,7,5648,F1: T1R4-East,L1: ,Soybeans,(Pioneer,92M70)
-85.368266,42.410149,0.09,2009/10/16,18:07:58+00,45,180,15.03,0,7,5648,F1: T1R4-East,L1: ,Soybeans,(Pioneer,92M70)
-85.368277,42.410149,1.59,2009/10/16,18:07:57+00,55,180,15.03,0,7,5648,F1: T1R4-East,L1: ,Soybeans,(Pioneer,92M70)
-85.368297,42.410151,1.69,2009/10/16,18:07:56+00,56,180,15.03,0,7,5648,F1: T1R4-East,L1: ,Soybeans,(Pioneer,92M70)
-85.368314,42.410151,1.59,2009/10/16,18:07:55+00,56,180,15.03,0,7,5648,F1: T1R4-East,L1: ,Soybeans,(Pioneer,92M70)
-85.368333,42.410151,2.32,2009/10/16,18:07:54+00,54,180,15.03,0,7,5648,F1: T1R4-East,L1: ,Soybeans,(Pioneer,92M70)
-85.36835,42.410151,2.42,2009/10/16,18:07:53+00,42,180,15.03,0,7,5648,F1: T1R4-East,L1: ,Soybeans,(Pioneer,92M70)
-85.368364,42.410151,1.02,2009/10/16,18:07:52+00,13,180,15.03,0,7,5648,F1: T1R4-East,L1: ,Soybeans,(Pioneer,92M70)
-85.368366,42.410151,0.42,2009/10/16,18:07:51+00,26,180,15.03,0,7,5648,F1: T1R4-East,L1: ,Soybeans,(Pioneer,92M70)
-85.368361,42.410151,1.22,2009/10/16,18:07:50+00,54,180,15.03,0,7,5648,F1: T1R4-East,L1: ,Soybeans,(Pioneer,92M70)
-85.368347,42.410154,1.72,2009/10/16,18:07:49+00,71,180,15.03,0,7,5648,F1: T1R4-East,L1: ,Soybeans,(Pioneer,92M70)
-85.368327,42.410157,1.72,2009/10/16,18:07:48+00,82,180,15.03,0,7,5648,F1: T1R4-East,L1: ,Soybeans,(Pioneer,92M70)
-85.368308,42.410171,1.92,2009/10/16,18:07:47+00,85,180,15.03,0,7,5648,F1: T1R4-East,L1: ,Soybeans,(Pioneer,92M70)
-85.368297,42.41019,1.92,2009/10/16,18:07:46+00,85,180,15.03,0,7,5648,F1: T1R4-East,L1: ,Soybeans,(Pioneer,92M70)
-85.368297,42.41021,2.72,2009/10/16,18:07:45+00,85,180,15.03,0,7,5648,F1: T1R4-East,L1: ,Soybeans,(Pioneer,92M70)
-85.368297,42.410226,3.12,2009/10/16,18:07:44+00,85,180,15.03,0,7,5648,F1: T1R4-East,L1: ,Soybeans,(Pioneer,92M70)
-85.368297,42.410249,3.42,2009/10/16,18:07:43+00,85,180,15.03,1,7,5648,F1: T1R4-East,L1: ,Soybeans,(Pioneer,92M70)
-85.368297,42.410268,3.92,2009/10/16,18:07:42+00,86,180,15.06,1,7,5648,F1: T1R4-East,L1: ,Soybeans,(Pioneer,92M70)
-85.368297,42.410287,4.52,2009/10/16,18:07:41+00,86,180,15.06,1,7,5648,F1: T1R4-East,L1: ,Soybeans,(Pioneer,92M70)
-85.368297,42.410307,3.72,2009/10/16,18:07:40+00,86,180,15.06,1,7,5648,F1: T1R4-East,L1: ,Soybeans,(Pioneer,92M70)
-85.368297,42.410326,3.92,2009/10/16,18:07:39+00,84,180,15.06,1,7,5648,F1: T1R4-East,L1: ,Soybeans,(Pioneer,92M70)
-85.368297,42.410346,3.92,2009/10/16,18:07:38+00,84,180,15.06,1,7,5648,F1: T1R4-East,L1: ,Soybeans,(Pioneer,92M70)
-85.368297,42.410368,5.72,2009/10/16,18:07:37+00,84,180,15.06,1,7,5648,F1: T1R4-East,L1: ,Soybeans,(Pioneer,92M70)
-85.368297,42.410387,5.72,2009/10/16,18:07:36+00,84,180,15.06,1,7,5648,F1: T1R4-East,L1: ,Soybeans,(Pioneer,92M70)
-85.368297,42.410407,4.52,2009/10/16,18:07:35+00,82,180,15.06,1,7,5648,F1: T1R4-East,L1: ,Soybeans,(Pioneer,92M70)
-85.3683,42.410426,4.62,2009/10/16,18:07:34+00,85,180,15.06,1,7,5648,F1: T1R4-East,L1: ,Soybeans,(Pioneer,92M70)
-85.3683,42.410446,5.22,2009/10/16,18:07:33+00,85,180,15.06,1,7,5648,F1: T1R4-East,L1: ,Soybeans,(Pioneer,92M70)
-85.3683,42.410465,5.12,2009/10/16,18:07:32+00,85,180,15.06,1,7,5648,F1: T1R4-East,L1: ,Soybeans,(Pioneer,92M70)
-85.3683,42.410485,3.92,2009/10/16,18:07:31+00,85,180,15.06,1,7,5648,F1: T1R4-East,L1: ,Soybeans,(Pioneer,92M70)
-85.3683,42.410507,4.02,2009/10/16,18:07:30+00,85,180,15.06,1,7,5648,F1: T1R4-East,L1: ,Soybeans,(Pioneer,92M70)
-85.3683,42.410526,4.42,2009/10/16,18:07:29+00,85,180,15.06,1,7,5648,F1: T1R4-East,L1: ,Soybeans,(Pioneer,92M70)
-85.368302,42.410546,5.22,2009/10/16,18:07:28+00,85,180,15.06,1,7,5648,F1: T1R4-East,L1: ,Soybeans,(Pioneer,92M70)
-85.368302,42.410565,5.12,2009/10/16,18:07:27+00,85,180,15.06,1,7,5648,F1: T1R4-East,L1: ,Soybeans,(Pioneer,92M70)
-85.368302,42.410585,5.12,2009/10/16,18:07:26+00,85,180,15.06,1,7,5648,F1: T1R4-East,L1: ,Soybeans,(Pioneer,92M70)
-85.368302,42.410604,5.12,2009/10/16,18:07:25+00,85,180,15.06,1,7,5648,F1: T1R4-East,L1: ,Soybeans,(Pioneer,92M70)
-85.368305,42.410626,4.82,2009/10/16,18:07:24+00,86,180,15.06,1,7,5648,F1: T1R4-East,L1: ,Soybeans,(Pioneer,92M70)
-85.368305,42.410646,5.02,2009/10/16,18:07:23+00,85,180,15.06,1,7,5648,F1: T1R4-East,L1: ,Soybeans,(Pioneer,92M70)
-85.368305,42.410665,4.42,2009/10/16,18:07:22+00,86,180,15.06,1,7,5648,F1: T1R4-East,L1: ,Soybeans,(Pioneer,92M70)
-85.368305,42.410687,2.92,2009/10/16,18:07:21+00,85,180,15.06,1,7,5648,F1: T1R4-East,L1: ,Soybeans,(Pioneer,92M70)
-85.368308,42.410707,3.12,2009/10/16,18:07:20+00,86,180,15.06,1,7,5648,F1: T1R4-East,L1: ,Soybeans,(Pioneer,92M70)
-85.368308,42.410726,4.22,2009/10/16,18:07:19+00,85,180,15.06,1,7,5648,F1: T1R4-East,L1: ,Soybeans,(Pioneer,92M70)
-85.368308,42.410746,5.22,2009/10/16,18:07:18+00,86,180,15.06,1,7,5648,F1: T1R4-East,L1: ,Soybeans,(Pioneer,92M70)
-85.368308,42.410768,4.42,2009/10/16,18:07:17+00,86,180,15.06,1,7,5648,F1: T1R4-East,L1: ,Soybeans,(Pioneer,92M70)
-85.368311,42.410787,4.52,2009/10/16,18:07:16+00,86,180,15.06,1,7,5648,F1: T1R4-East,L1: ,Soybeans,(Pioneer,92M70)
-85.368311,42.410807,3.52,2009/10/16,18:07:15+00,85,180,15.06,1,7,5648,F1: T1R4-East,L1: ,Soybeans,(Pioneer,92M70)
-85.368311,42.410829,4.02,2009/10/16,18:07:14+00,85,180,15.06,1,7,5648,F1: T1R4-East,L1: ,Soybeans,(Pioneer,92M70)
-85.368311,42.410849,4.72,2009/10/16,18:07:13+00,85,180,15.06,1,7,5648,F1: T1R4-East,L1: ,Soybeans,(Pioneer,92M70)
-85.368314,42.410868,4.72,2009/10/16,18:07:12+00,85,180,15.06,1,7,5648,F1: T1R4-East,L1: ,Soybeans,(Pioneer,92M70)
-85.368314,42.410887,3.82,2009/10/16,18:07:11+00,85,180,15.06,1,7,5648,F1: T1R4-East,L1: ,Soybeans,(Pioneer,92M70)
-85.368314,42.410907,4.12,2009/10/16,18:07:10+00,86,180,15.06,1,7,5648,F1: T1R4-East,L1: ,Soybeans,(Pioneer,92M70)
-85.368314,42.410929,4.22,2009/10/16,18:07:09+00,85,180,15.06,1,7,5648,F1: T1R4-East,L1: ,Soybeans,(Pioneer,92M70)
-85.368316,42.410949,4.72,2009/10/16,18:07:08+00,86,180,15.06,1,7,5648,F1: T1R4-East,L1: ,Soybeans,(Pioneer,92M70)
-85.368316,42.410968,5.02,2009/10/16,18:07:07+00,84,180,15.06,1,7,5648,F1: T1R4-East,L1: ,Soybeans,(Pioneer,92M70)
-85.368316,42.410987,4.82,2009/10/16,18:07:06+00,84,180,15.06,1,7,5648,F1: T1R4-East,L1: ,Soybeans,(Pioneer,92M70)
-85.368316,42.41101,4.42,2009/10/16,18:07:05+00,77,180,15.06,1,7,5648,F1: T1R4-East,L1: ,Soybeans,(Pioneer,92M70)
-85.368319,42.411029,3.72,2009/10/16,18:07:04+00,76,180,15.06,1,7,5648,F1: T1R4-East,L1: ,Soybeans,(Pioneer,92M70)
-85.368319,42.411046,3.82,2009/10/16,18:07:03+00,74,180,15.06,1,7,5648,F1: T1R4-East,L1: ,Soybeans,(Pioneer,92M70)
-85.368319,42.411062,3.52,2009/10/16,18:07:02+00,63,180,15.06,1,7,5648,F1: T1R4-East,L1: ,Soybeans,(Pioneer,92M70)
-85.368319,42.411079,3.22,2009/10/16,18:07:01+00,61,180,15.06,1,7,5648,F1: T1R4-East,L1: ,Soybeans,(Pioneer,92M70)
-85.368322,42.411093,3.82,2009/10/16,18:07:00+00,61,180,15.06,1,7,5648,F1: T1R4-East,L1: ,Soybeans,(Pioneer,92M70)
-85.368322,42.411107,3.92,2009/10/16,18:06:59+00,59,180,15.06,1,7,5648,F1: T1R4-East,L1: ,Soybeans,(Pioneer,92M70)
-85.368322,42.411118,3.12,2009/10/16,18:06:58+00,62,180,15.06,1,7,5648,F1: T1R4-East,L1: ,Soybeans,(Pioneer,92M70)
-85.368327,42.411135,2.52,2009/10/16,18:06:57+00,75,180,15.06,0,6,5648,F1: T1R4-East,L1: ,Soybeans,(Pioneer,92M70)
-85.368336,42.411149,3.12,2009/10/16,18:06:56+00,97,180,15.06,0,6,5648,F1: T1R4-East,L1: ,Soybeans,(Pioneer,92M70)
-85.368358,42.411165,3.32,2009/10/16,18:06:55+00,96,180,15.06,0,6,5648,F1: T1R4-East,L1: ,Soybeans,(Pioneer,92M70)
-85.368386,42.411174,2.92,2009/10/16,18:06:54+00,98,180,15.06,0,6,5648,F1: T1R4-East,L1: ,Soybeans,(Pioneer,92M70)
-85.368416,42.411176,2.92,2009/10/16,18:06:53+00,98,180,15.06,0,6,5648,F1: T1R4-East,L1: ,Soybeans,(Pioneer,92M70)
-85.368447,42.411176,3.82,2009/10/16,18:06:52+00,98,180,15.06,0,6,5648,F1: T1R4-East,L1: ,Soybeans,(Pioneer,92M70)
-85.36848,42.411174,4.22,2009/10/16,18:06:51+00,98,180,15.06,0,6,5648,F1: T1R4-East,L1: ,Soybeans,(Pioneer,92M70)
-85.368508,42.411165,4.12,2009/10/16,18:06:50+00,98,180,15.06,0,6,5648,F1: T1R4-East,L1: ,Soybeans,(Pioneer,92M70)
-85.368536,42.411154,4.02,2009/10/16,18:06:49+00,93,180,15.06,0,6,5648,F1: T1R4-East,L1: ,Soybeans,(Pioneer,92M70)
-85.368555,42.411135,3.72,2009/10/16,18:06:48+00,93,180,15.06,0,6,5648,F1: T1R4-East,L1: ,Soybeans,(Pioneer,92M70)
-85.368569,42.411118,3.72,2009/10/16,18:06:47+00,90,180,15.06,0,6,5648,F1: T1R4-East,L1: ,Soybeans,(Pioneer,92M70)
-85.368569,42.411096,3.82,2009/10/16,18:06:46+00,86,180,15.06,0,6,5648,F1: T1R4-East,L1: ,Soybeans,(Pioneer,92M70)
-85.368569,42.411074,3.62,2009/10/16,18:06:45+00,85,180,15.06,0,6,5648,F1: T1R4-East,L1: ,Soybeans,(Pioneer,92M70)
-85.368569,42.411054,4.32,2009/10/16,18:06:44+00,85,180,15.06,1,6,5648,F1: T1R4-East,L1: ,Soybeans,(Pioneer,92M70)
-85.368569,42.411035,4.62,2009/10/16,18:06:43+00,85,180,15.06,1,6,5648,F1: T1R4-East,L1: ,Soybeans,(Pioneer,92M70)
-85.368569,42.411015,5.72,2009/10/16,18:06:42+00,85,180,15.06,1,6,5648,F1: T1R4-East,L1: ,Soybeans,(Pioneer,92M70)
-85.368569,42.410996,5.72,2009/10/16,18:06:41+00,85,180,15.06,1,6,5648,F1: T1R4-East,L1: ,Soybeans,(Pioneer,92M70)
-85.368569,42.410974,5.02,2009/10/16,18:06:40+00,86,180,15.06,1,6,5648,F1: T1R4-East,L1: ,Soybeans,(Pioneer,92M70)
-85.368569,42.410954,3.42,2009/10/16,18:06:39+00,86,180,15.06,1,6,5648,F1: T1R4-East,L1: ,Soybeans,(Pioneer,92M70)
-85.368569,42.410935,1.92,2009/10/16,18:06:38+00,86,180,15.06,1,6,5648,F1: T1R4-East,L1: ,Soybeans,(Pioneer,92M70)
-85.368566,42.410912,2.62,2009/10/16,18:06:37+00,85,180,15.06,1,6,5648,F1: T1R4-East,L1: ,Soybeans,(Pioneer,92M70)
-85.368566,42.410893,2.62,2009/10/16,18:06:36+00,85,180,15.06,1,6,5648,F1: T1R4-East,L1: ,Soybeans,(Pioneer,92M70)
-85.368566,42.410874,2.62,2009/10/16,18:06:35+00,85,180,15.06,1,6,5648,F1: T1R4-East,L1: ,Soybeans,(Pioneer,92M70)
-85.368566,42.410854,3.22,2009/10/16,18:06:34+00,86,180,15.06,1,6,5648,F1: T1R4-East,L1: ,Soybeans,(Pioneer,92M70)
-85.368564,42.410832,4.62,2009/10/16,18:06:33+00,86,180,15.06,1,6,5648,F1: T1R4-East,L1: ,Soybeans,(Pioneer,92M70)
-85.368564,42.410812,4.02,2009/10/16,18:06:32+00,85,180,15.06,1,6,5648,F1: T1R4-East,L1: ,Soybeans,(Pioneer,92M70)
-85.368564,42.410793,2.92,2009/10/16,18:06:31+00,85,180,15.06,1,6,5648,F1: T1R4-East,L1: ,Soybeans,(Pioneer,92M70)
-85.368564,42.410774,2.62,2009/10/16,18:06:30+00,85,180,15.06,1,6,5648,F1: T1R4-East,L1: ,Soybeans,(Pioneer,92M70)
-85.368561,42.410751,3.72,2009/10/16,18:06:29+00,86,180,15.06,1,6,5648,F1: T1R4-East,L1: ,Soybeans,(Pioneer,92M70)
-85.368561,42.410732,4.02,2009/10/16,18:06:28+00,84,180,15.06,1,6,5648,F1: T1R4-East,L1: ,Soybeans,(Pioneer,92M70)
-85.368561,42.410712,3.62,2009/10/16,18:06:27+00,84,180,15.06,1,6,5648,F1: T1R4-East,L1: ,Soybeans,(Pioneer,92M70)
-85.368561,42.410693,2.92,2009/10/16,18:06:26+00,84,180,15.06,1,6,5648,F1: T1R4-East,L1: ,Soybeans,(Pioneer,92M70)
-85.368561,42.410674,3.72,2009/10/16,18:06:25+00,84,180,15.06,1,6,5648,F1: T1R4-East,L1: ,Soybeans,(Pioneer,92M70)
-85.368561,42.410651,5.32,2009/10/16,18:06:24+00,84,180,15.06,1,6,5648,F1: T1R4-East,L1: ,Soybeans,(Pioneer,92M70)
-85.368561,42.410632,5.12,2009/10/16,18:06:23+00,84,180,15.06,1,6,5648,F1: T1R4-East,L1: ,Soybeans,(Pioneer,92M70)
-85.368558,42.410612,5.12,2009/10/16,18:06:22+00,84,180,15.06,1,6,5648,F1: T1R4-East,L1: ,Soybeans,(Pioneer,92M70)
-85.368558,42.410593,4.42,2009/10/16,18:06:21+00,84,180,15.06,1,6,5648,F1: T1R4-East,L1: ,Soybeans,(Pioneer,92M70)
-85.368558,42.410574,3.82,2009/10/16,18:06:20+00,84,180,15.06,1,6,5648,F1: T1R4-East,L1: ,Soybeans,(Pioneer,92M70)
-85.368558,42.410554,5.12,2009/10/16,18:06:19+00,84,180,15.06,1,6,5648,F1: T1R4-East,L1: ,Soybeans,(Pioneer,92M70)
-85.368558,42.410535,5.62,2009/10/16,18:06:18+00,84,180,15.06,1,6,5648,F1: T1R4-East,L1: ,Soybeans,(Pioneer,92M70)
-85.368558,42.410512,4.52,2009/10/16,18:06:17+00,84,180,15.06,1,6,5648,F1: T1R4-East,L1: ,Soybeans,(Pioneer,92M70)
-85.368558,42.410493,3.02,2009/10/16,18:06:16+00,84,180,15.06,1,6,5648,F1: T1R4-East,L1: ,Soybeans,(Pioneer,92M70)
-85.368558,42.410474,3.92,2009/10/16,18:06:15+00,84,180,15.06,1,6,5648,F1: T1R4-East,L1: ,Soybeans,(Pioneer,92M70)
-85.368558,42.410454,4.02,2009/10/16,18:06:14+00,84,180,15.06,1,6,5648,F1: T1R4-East,L1: ,Soybeans,(Pioneer,92M70)
-85.368558,42.410435,4.82,2009/10/16,18:06:13+00,84,180,15.06,1,6,5648,F1: T1R4-East,L1: ,Soybeans,(Pioneer,92M70)
-85.368558,42.410415,3.22,2009/10/16,18:06:12+00,84,180,15.06,1,6,5648,F1: T1R4-East,L1: ,Soybeans,(Pioneer,92M70)
-85.368558,42.410396,3.22,2009/10/16,18:06:11+00,84,180,15.06,1,6,5648,F1: T1R4-East,L1: ,Soybeans,(Pioneer,92M70)
-85.368558,42.410374,4.12,2009/10/16,18:06:10+00,84,180,15.06,1,6,5648,F1: T1R4-East,L1: ,Soybeans,(Pioneer,92M70)
-85.368558,42.410354,3.52,2009/10/16,18:06:09+00,84,180,15.06,1,6,5648,F1: T1R4-East,L1: ,Soybeans,(Pioneer,92M70)
-85.368558,42.410335,3.82,2009/10/16,18:06:08+00,84,180,15.06,1,6,5648,F1: T1R4-East,L1: ,Soybeans,(Pioneer,92M70)
-85.368558,42.410315,4.32,2009/10/16,18:06:07+00,83,180,15.06,1,6,5648,F1: T1R4-East,L1: ,Soybeans,(Pioneer,92M70)
-85.368558,42.410296,3.62,2009/10/16,18:06:06+00,83,180,15.06,1,6,5648,F1: T1R4-East,L1: ,Soybeans,(Pioneer,92M70)
-85.368558,42.410276,2.72,2009/10/16,18:06:05+00,82,180,15.06,1,6,5648,F1: T1R4-East,L1: ,Soybeans,(Pioneer,92M70)
-85.368558,42.410257,2.52,2009/10/16,18:06:04+00,83,180,15.06,1,6,5648,F1: T1R4-East,L1: ,Soybeans,(Pioneer,92M70)
-85.368558,42.410237,0.02,2009/10/16,18:06:03+00,76,180,15.06,1,6,5648,F1: T1R4-East,L1: ,Soybeans,(Pioneer,92M70)
-85.368558,42.410221,0.02,2009/10/16,18:06:02+00,63,180,15.06,1,6,5648,F1: T1R4-East,L1: ,Soybeans,(Pioneer,92M70)
-85.368558,42.410204,0.02,2009/10/16,18:06:01+00,57,180,15.06,1,6,5648,F1: T1R4-East,L1: ,Soybeans,(Pioneer,92M70)
-85.368558,42.410193,0.02,2009/10/16,18:06:00+00,62,180,15.06,1,6,5648,F1: T1R4-East,L1: ,Soybeans,(Pioneer,92M70)
-85.368625,42.410139,2.02,2009/10/16,18:05:59+00,47,180,15.06,0,5,5648,F1: T1R4-East,L1: ,Soybeans,(Pioneer,92M70)
-85.368642,42.410139,1.82,2009/10/16,18:05:58+00,13,180,15.06,0,5,5648,F1: T1R4-East,L1: ,Soybeans,(Pioneer,92M70)
-85.368642,42.410141,1.92,2009/10/16,18:05:57+00,43,180,15.06,0,5,5648,F1: T1R4-East,L1: ,Soybeans,(Pioneer,92M70)
-85.368628,42.410141,2.22,2009/10/16,18:05:56+00,50,180,15.06,0,5,5648,F1: T1R4-East,L1: ,Soybeans,(Pioneer,92M70)
-85.368612,42.410141,2.22,2009/10/16,18:05:55+00,50,180,15.06,0,5,5648,F1: T1R4-East,L1: ,Soybeans,(Pioneer,92M70)
-85.368598,42.410141,2.02,2009/10/16,18:05:54+00,49,180,15.06,0,5,5648,F1: T1R4-East,L1: ,Soybeans,(Pioneer,92M70)
-85.368581,42.410139,2.02,2009/10/16,18:05:53+00,47,180,15.06,0,5,5648,F1: T1R4-East,L1: ,Soybeans,(Pioneer,92M70)
-85.368567,42.410136,2.32,2009/10/16,18:05:52+00,31,180,15.06,0,5,5648,F1: T1R4-East,L1: ,Soybeans,(Pioneer,92M70)
-85.368556,42.410136,1.05,2009/10/16,18:05:51+00,13,180,15.06,0,5,5648,F1: T1R4-East,L1: ,Soybeans,(Pioneer,92M70)
-85.36855,42.410136,1.05,2009/10/16,18:05:50+00,0,180,15.06,0,5,5648,F1: T1R4-East,L1: ,Soybeans,(Pioneer,92M70)
-85.36855,42.410136,1.45,2009/10/16,18:05:49+00,29,180,15.06,0,5,5648,F1: T1R4-East,L1: ,Soybeans,(Pioneer,92M70)
-85.368559,42.410139,2.15,2009/10/16,18:05:48+00,51,180,15.06,0,5,5648,F1: T1R4-East,L1: ,Soybeans,(Pioneer,92M70)
-85.368573,42.410141,2.15,2009/10/16,18:05:47+00,67,180,15.06,0,5,5648,F1: T1R4-East,L1: ,Soybeans,(Pioneer,92M70)
-85.368589,42.41015,1.65,2009/10/16,18:05:46+00,75,180,15.06,0,5,5648,F1: T1R4-East,L1: ,Soybeans,(Pioneer,92M70)
-85.368603,42.410166,1.05,2009/10/16,18:05:45+00,74,180,15.06,0,5,5648,F1: T1R4-East,L1: ,Soybeans,(Pioneer,92M70)
-85.368603,42.410183,2.05,2009/10/16,18:05:44+00,80,180,15.06,0,5,5648,F1: T1R4-East,L1: ,Soybeans,(Pioneer,92M70)
-85.3686,42.410202,3.25,2009/10/16,18:05:43+00,85,180,15.06,0,5,5648,F1: T1R4-East,L1: ,Soybeans,(Pioneer,92M70)
