longitude,latitude,crop_flow_lb_s,datetime,,distance_in,swth_wdth_in,moisture,status,pass_num,serial_number,field,dataset,product,,
-85.370723,42.41414,5.7,2008/10/21,11:34:11+00,79,180,18.23,0,6,5648,F1: T1R5-East,L1: ,Corn,(Pioneer,36W66)
-85.37072,42.414121,6.2,2008/10/21,11:34:10+00,79,180,18.23,1,6,5648,F1: T1R5-East,L1: ,Corn,(Pioneer,36W66)
-85.37072,42.414101,6.2,2008/10/21,11:34:09+00,79,180,18.23,1,6,5648,F1: T1R5-East,L1: ,Corn,(Pioneer,36W66)
-85.37072,42.414082,6.5,2008/10/21,11:34:08+00,79,180,18.23,1,6,5648,F1: T1R5-East,L1: ,Corn,(Pioneer,36W66)
-85.37072,42.414065,6.4,2008/10/21,11:34:07+00,79,180,18.23,1,6,5648,F1: T1R5-East,L1: ,Corn,(Pioneer,36W66)
-85.37072,42.414046,7,2008/10/21,11:34:06+00,79,180,18.23,1,6,5648,F1: T1R5-East,L1: ,Corn,(Pioneer,36W66)
-85.37072,42.414026,7,2008/10/21,11:34:05+00,79,180,18.23,1,6,5648,F1: T1R5-East,L1: ,Corn,(Pioneer,36W66)
-85.37072,42.414007,6.5,2008/10/21,11:34:04+00,79,180,18.23,1,6,5648,F1: T1R5-East,L1: ,Corn,(Pioneer,36W66)
-85.37072,42.41399,7.4,2008/10/21,11:34:03+00,79,180,18.23,1,6,5648,F1: T1R5-East,L1: ,Corn,(Pioneer,36W66)
-85.370718,42.413971,7.8,2008/10/21,11:34:02+00,79,180,18.23,1,6,5648,F1: T1R5-East,L1: ,Corn,(Pioneer,36W66)
-85.370718,42.413951,8,2008/10/21,11:34:01+00,79,180,18.23,1,6,5648,F1: T1R5-East,L1: ,Corn,(Pioneer,36W66)
-85.370718,42.413935,8.2,2008/10/21,11:34:00+00,79,180,18.23,1,6,5648,F1: T1R5-East,L1: ,Corn,(Pioneer,36W66)
-85.370718,42.413915,10.6,2008/10/21,11:33:59+00,79,180,18.23,1,6,5648,F1: T1R5-East,L1: ,Corn,(Pioneer,36W66)
-85.370715,42.413896,8.5,2008/10/21,11:33:58+00,79,180,18.23,1,6,5648,F1: T1R5-East,L1: ,Corn,(Pioneer,36W66)
-85.370715,42.413879,8.1,2008/10/21,11:33:57+00,79,180,18.23,1,6,5648,F1: T1R5-East,L1: ,Corn,(Pioneer,36W66)
-85.370715,42.41386,8,2008/10/21,11:33:56+00,79,180,18.23,1,6,5648,F1: T1R5-East,L1: ,Corn,(Pioneer,36W66)
-85.370715,42.41384,9.9,2008/10/21,11:33:55+00,79,180,18.23,1,6,5648,F1: T1R5-East,L1: ,Corn,(Pioneer,36W66)
-85.370712,42.413823,9.7,2008/10/21,11:33:54+00,77,180,18.23,1,6,5648,F1: T1R5-East,L1: ,Corn,(Pioneer,36W66)
-85.370712,42.413804,9.6,2008/10/21,11:33:53+00,77,180,18.23,1,6,5648,F1: T1R5-East,L1: ,Corn,(Pioneer,36W66)
-85.370712,42.413787,9.9,2008/10/21,11:33:52+00,77,180,18.23,1,6,5648,F1: T1R5-East,L1: ,Corn,(Pioneer,36W66)
-85.370712,42.413768,10.5,2008/10/21,11:33:51+00,77,180,18.23,1,6,5648,F1: T1R5-East,L1: ,Corn,(Pioneer,36W66)
-85.370712,42.413751,10.2,2008/10/21,11:33:50+00,77,180,18.23,1,6,5648,F1: T1R5-East,L1: ,Corn,(Pioneer,36W66)
-85.370712,42.413732,9.8,2008/10/21,11:33:49+00,77,180,18.23,1,6,5648,F1: T1R5-East,L1: ,Corn,(Pioneer,36W66)
-85.370712,42.413715,10.3,2008/10/21,11:33:48+00,77,180,18.73,1,6,5648,F1: T1R5-East,L1: ,Corn,(Pioneer,36W66)
-85.370709,42.413696,9.6,2008/10/21,11:33:47+00,77,180,18.73,1,6,5648,F1: T1R5-East,L1: ,Corn,(Pioneer,36W66)
-85.370709,42.413679,9.2,2008/10/21,11:33:46+00,76,180,18.73,1,6,5648,F1: T1R5-East,L1: ,Corn,(Pioneer,36W66)
-85.370709,42.413662,8.8,2008/10/21,11:33:45+00,76,180,18.73,1,6,5648,F1: T1R5-East,L1: ,Corn,(Pioneer,36W66)
-85.370709,42.413643,9,2008/10/21,11:33:44+00,76,180,18.73,1,6,5648,F1: T1R5-East,L1: ,Corn,(Pioneer,36W66)
-85.370709,42.413626,11.5,2008/10/21,11:33:43+00,75,180,18.73,1,6,5648,F1: T1R5-East,L1: ,Corn,(Pioneer,36W66)
-85.370709,42.413607,12.3,2008/10/21,11:33:42+00,75,180,18.73,1,6,5648,F1: T1R5-East,L1: ,Corn,(Pioneer,36W66)
-85.370709,42.41359,14.5,2008/10/21,11:33:41+00,75,180,18.73,1,6,5648,F1: T1R5-East,L1: ,Corn,(Pioneer,36W66)
-85.370706,42.413573,13.1,2008/10/21,11:33:40+00,75,180,18.73,1,6,5648,F1: T1R5-East,L1: ,Corn,(Pioneer,36W66)
-85.370706,42.413554,13.3,2008/10/21,11:33:39+00,75,180,18.73,1,6,5648,F1: T1R5-East,L1: ,Corn,(Pioneer,36W66)
-85.370706,42.413537,11.2,2008/10/21,11:33:38+00,76,180,18.73,1,6,5648,F1: T1R5-East,L1: ,Corn,(Pioneer,36W66)
-85.370706,42.413521,11.6,2008/10/21,11:33:37+00,74,180,18.73,1,6,5648,F1: T1R5-East,L1: ,Corn,(Pioneer,36W66)
-85.370706,42.413504,10.1,2008/10/21,11:33:36+00,73,180,18.73,1,6,5648,F1: T1R5-East,L1: ,Corn,(Pioneer,36W66)
-85.370706,42.413485,11.8,2008/10/21,11:33:35+00,73,180,18.73,1,6,5648,F1: T1R5-East,L1: ,Corn,(Pioneer,36W66)
-85.370706,42.413468,12.4,2008/10/21,11:33:34+00,74,180,18.73,1,6,5648,F1: T1R5-East,L1: ,Corn,(Pioneer,36W66)
-85.370706,42.413451,13.3,2008/10/21,11:33:33+00,74,180,18.73,1,6,5648,F1: T1R5-East,L1: ,Corn,(Pioneer,36W66)
-85.370706,42.413435,13.7,2008/10/21,11:33:32+00,74,180,18.73,1,6,5648,F1: T1R5-East,L1: ,Corn,(Pioneer,36W66)
-85.370704,42.413418,12.6,2008/10/21,11:33:31+00,74,180,18.73,1,6,5648,F1: T1R5-East,L1: ,Corn,(Pioneer,36W66)
-85.370704,42.413398,11.4,2008/10/21,11:33:30+00,74,180,18.73,1,6,5648,F1: T1R5-East,L1: ,Corn,(Pioneer,36W66)
-85.370704,42.413382,11.7,2008/10/21,11:33:29+00,74,180,19.73,1,6,5648,F1: T1R5-East,L1: ,Corn,(Pioneer,36W66)
-85.370704,42.413365,11.9,2008/10/21,11:33:28+00,73,180,19.73,1,6,5648,F1: T1R5-East,L1: ,Corn,(Pioneer,36W66)
-85.370704,42.413346,13.1,2008/10/21,11:33:27+00,73,180,19.73,1,6,5648,F1: T1R5-East,L1: ,Corn,(Pioneer,36W66)
-85.370701,42.413332,11.6,2008/10/21,11:33:26+00,74,180,19.73,1,6,5648,F1: T1R5-East,L1: ,Corn,(Pioneer,36W66)
-85.370701,42.413312,10.1,2008/10/21,11:33:25+00,74,180,19.73,1,6,5648,F1: T1R5-East,L1: ,Corn,(Pioneer,36W66)
-85.370701,42.413298,7.7,2008/10/21,11:33:24+00,68,180,19.73,1,6,5648,F1: T1R5-East,L1: ,Corn,(Pioneer,36W66)
-85.370701,42.413282,4.6,2008/10/21,11:33:23+00,68,180,19.73,1,6,5648,F1: T1R5-East,L1: ,Corn,(Pioneer,36W66)
-85.370698,42.413265,3.2,2008/10/21,11:33:22+00,68,180,19.73,1,6,5648,F1: T1R5-East,L1: ,Corn,(Pioneer,36W66)
-85.370695,42.413248,1.8,2008/10/21,11:33:21+00,60,180,19.73,1,6,5648,F1: T1R5-East,L1: ,Corn,(Pioneer,36W66)
-85.370693,42.413235,1.7,2008/10/21,11:33:20+00,58,180,19.73,1,6,5648,F1: T1R5-East,L1: ,Corn,(Pioneer,36W66)
-85.37069,42.413221,1.8,2008/10/21,11:33:19+00,57,180,19.73,1,6,5648,F1: T1R5-East,L1: ,Corn,(Pioneer,36W66)
-85.370684,42.41321,2.1,2008/10/21,11:33:18+00,62,180,19.73,0,5,5648,F1: T1R5-East,L1: ,Corn,(Pioneer,36W66)
-85.370673,42.413198,2.1,2008/10/21,11:33:17+00,75,180,19.73,0,5,5648,F1: T1R5-East,L1: ,Corn,(Pioneer,36W66)
-85.370651,42.413193,2,2008/10/21,11:33:16+00,77,180,19.73,0,5,5648,F1: T1R5-East,L1: ,Corn,(Pioneer,36W66)
-85.370626,42.413193,3,2008/10/21,11:33:15+00,80,180,19.73,0,5,5648,F1: T1R5-East,L1: ,Corn,(Pioneer,36W66)
-85.370601,42.413196,3.4,2008/10/21,11:33:14+00,82,180,19.73,0,5,5648,F1: T1R5-East,L1: ,Corn,(Pioneer,36W66)
-85.370579,42.413201,3.7,2008/10/21,11:33:13+00,84,180,19.73,0,5,5648,F1: T1R5-East,L1: ,Corn,(Pioneer,36W66)
-85.370556,42.413215,4.3,2008/10/21,11:33:12+00,79,180,19.73,0,5,5648,F1: T1R5-East,L1: ,Corn,(Pioneer,36W66)
-85.370543,42.413232,5.3,2008/10/21,11:33:11+00,79,180,19.73,0,5,5648,F1: T1R5-East,L1: ,Corn,(Pioneer,36W66)
-85.370537,42.413248,11,2008/10/21,11:33:10+00,78,180,19.73,0,5,5648,F1: T1R5-East,L1: ,Corn,(Pioneer,36W66)
-85.370534,42.413268,12.6,2008/10/21,11:33:09+00,78,180,19.73,0,5,5648,F1: T1R5-East,L1: ,Corn,(Pioneer,36W66)
-85.370537,42.413285,13.8,2008/10/21,11:33:08+00,78,180,19.73,1,5,5648,F1: T1R5-East,L1: ,Corn,(Pioneer,36W66)
-85.370537,42.413304,12.8,2008/10/21,11:33:07+00,78,180,19.73,1,5,5648,F1: T1R5-East,L1: ,Corn,(Pioneer,36W66)
-85.370537,42.413323,15.2,2008/10/21,11:33:06+00,80,180,19.73,1,5,5648,F1: T1R5-East,L1: ,Corn,(Pioneer,36W66)
-85.370537,42.41334,15.2,2008/10/21,11:33:05+00,80,180,19.73,1,5,5648,F1: T1R5-East,L1: ,Corn,(Pioneer,36W66)
-85.370537,42.41336,15.5,2008/10/21,11:33:04+00,80,180,19.73,1,5,5648,F1: T1R5-East,L1: ,Corn,(Pioneer,36W66)
-85.370537,42.413379,13.9,2008/10/21,11:33:03+00,80,180,19.73,1,5,5648,F1: T1R5-East,L1: ,Corn,(Pioneer,36W66)
-85.370537,42.413396,13.7,2008/10/21,11:33:02+00,80,180,19.73,1,5,5648,F1: T1R5-East,L1: ,Corn,(Pioneer,36W66)
-85.37054,42.413415,13.1,2008/10/21,11:33:01+00,80,180,19.73,1,5,5648,F1: T1R5-East,L1: ,Corn,(Pioneer,36W66)
-85.37054,42.413435,12.3,2008/10/21,11:33:00+00,80,180,19.73,1,5,5648,F1: T1R5-East,L1: ,Corn,(Pioneer,36W66)
-85.37054,42.413454,12.3,2008/10/21,11:32:59+00,81,180,19.73,1,5,5648,F1: T1R5-East,L1: ,Corn,(Pioneer,36W66)
-85.37054,42.413473,9.2,2008/10/21,11:32:58+00,80,180,19.73,1,5,5648,F1: T1R5-East,L1: ,Corn,(Pioneer,36W66)
-85.37054,42.413493,9.4,2008/10/21,11:32:57+00,81,180,19.73,1,5,5648,F1: T1R5-East,L1: ,Corn,(Pioneer,36W66)
-85.37054,42.413512,9.9,2008/10/21,11:32:56+00,80,180,19.73,1,5,5648,F1: T1R5-East,L1: ,Corn,(Pioneer,36W66)
-85.370543,42.413529,11.1,2008/10/21,11:32:55+00,81,180,19.73,1,5,5648,F1: T1R5-East,L1: ,Corn,(Pioneer,36W66)
-85.370543,42.413548,11.9,2008/10/21,11:32:54+00,80,180,19.73,1,5,5648,F1: T1R5-East,L1: ,Corn,(Pioneer,36W66)
-85.370543,42.413568,12.4,2008/10/21,11:32:53+00,80,180,19.73,1,5,5648,F1: T1R5-East,L1: ,Corn,(Pioneer,36W66)
-85.370543,42.413587,12.7,2008/10/21,11:32:52+00,80,180,19.73,1,5,5648,F1: T1R5-East,L1: ,Corn,(Pioneer,36W66)
-85.370543,42.413607,12.3,2008/10/21,11:32:51+00,80,180,19.73,1,5,5648,F1: T1R5-East,L1: ,Corn,(Pioneer,36W66)
-85.370545,42.413626,11.4,2008/10/21,11:32:50+00,80,180,19.73,1,5,5648,F1: T1R5-East,L1: ,Corn,(Pioneer,36W66)
-85.370545,42.413646,11,2008/10/21,11:32:49+00,81,180,19.73,1,5,5648,F1: T1R5-East,L1: ,Corn,(Pioneer,36W66)
-85.370545,42.413662,10.3,2008/10/21,11:32:48+00,80,180,19.73,1,5,5648,F1: T1R5-East,L1: ,Corn,(Pioneer,36W66)
-85.370545,42.413682,10.2,2008/10/21,11:32:47+00,80,180,19.73,1,5,5648,F1: T1R5-East,L1: ,Corn,(Pioneer,36W66)
-85.370545,42.413701,9.4,2008/10/21,11:32:46+00,80,180,19.73,1,5,5648,F1: T1R5-East,L1: ,Corn,(Pioneer,36W66)
-85.370545,42.413721,11.6,2008/10/21,11:32:45+00,80,180,19.73,1,5,5648,F1: T1R5-East,L1: ,Corn,(Pioneer,36W66)
-85.370548,42.41374,11.3,2008/10/21,11:32:44+00,80,180,19.73,1,5,5648,F1: T1R5-East,L1: ,Corn,(Pioneer,36W66)
-85.370548,42.413757,12.5,2008/10/21,11:32:43+00,80,180,19.73,1,5,5648,F1: T1R5-East,L1: ,Corn,(Pioneer,36W66)
-85.370548,42.413776,11,2008/10/21,11:32:42+00,80,180,19.73,1,5,5648,F1: T1R5-East,L1: ,Corn,(Pioneer,36W66)
-85.370548,42.413796,11.1,2008/10/21,11:32:41+00,80,180,19.73,1,5,5648,F1: T1R5-East,L1: ,Corn,(Pioneer,36W66)
-85.370548,42.413815,11.1,2008/10/21,11:32:40+00,80,180,19.73,1,5,5648,F1: T1R5-East,L1: ,Corn,(Pioneer,36W66)
-85.370551,42.413835,13.1,2008/10/21,11:32:39+00,80,180,19.73,1,5,5648,F1: T1R5-East,L1: ,Corn,(Pioneer,36W66)
-85.370551,42.413854,15.4,2008/10/21,11:32:38+00,80,180,19.73,1,5,5648,F1: T1R5-East,L1: ,Corn,(Pioneer,36W66)
-85.370551,42.413871,12.9,2008/10/21,11:32:37+00,80,180,19.73,1,5,5648,F1: T1R5-East,L1: ,Corn,(Pioneer,36W66)
-85.370551,42.41389,11.2,2008/10/21,11:32:36+00,80,180,19.73,1,5,5648,F1: T1R5-East,L1: ,Corn,(Pioneer,36W66)
-85.370551,42.41391,10.2,2008/10/21,11:32:35+00,81,180,19.73,1,5,5648,F1: T1R5-East,L1: ,Corn,(Pioneer,36W66)
-85.370551,42.413929,10.9,2008/10/21,11:32:34+00,80,180,19.73,1,5,5648,F1: T1R5-East,L1: ,Corn,(Pioneer,36W66)
-85.370554,42.413948,8.6,2008/10/21,11:32:33+00,81,180,19.73,1,5,5648,F1: T1R5-East,L1: ,Corn,(Pioneer,36W66)
-85.370554,42.413965,9.6,2008/10/21,11:32:32+00,81,180,19.73,1,5,5648,F1: T1R5-East,L1: ,Corn,(Pioneer,36W66)
-85.370554,42.413985,8.4,2008/10/21,11:32:31+00,81,180,19.73,1,5,5648,F1: T1R5-East,L1: ,Corn,(Pioneer,36W66)
-85.370554,42.414004,8.6,2008/10/21,11:32:30+00,81,180,19.73,1,5,5648,F1: T1R5-East,L1: ,Corn,(Pioneer,36W66)
-85.370554,42.414023,6.8,2008/10/21,11:32:29+00,81,180,19.73,1,5,5648,F1: T1R5-East,L1: ,Corn,(Pioneer,36W66)
-85.370554,42.414043,6,2008/10/21,11:32:28+00,80,180,19.73,1,5,5648,F1: T1R5-East,L1: ,Corn,(Pioneer,36W66)
-85.370556,42.414062,6.6,2008/10/21,11:32:27+00,80,180,19.73,1,5,5648,F1: T1R5-East,L1: ,Corn,(Pioneer,36W66)
-85.370556,42.414079,5.8,2008/10/21,11:32:26+00,81,180,19.73,1,5,5648,F1: T1R5-East,L1: ,Corn,(Pioneer,36W66)
-85.370556,42.414098,4.3,2008/10/21,11:32:25+00,80,180,19.73,1,5,5648,F1: T1R5-East,L1: ,Corn,(Pioneer,36W66)
-85.370556,42.414118,0,2008/10/21,11:32:24+00,81,180,19.73,1,5,5648,F1: T1R5-East,L1: ,Corn,(Pioneer,36W66)
-85.370556,42.414137,0,2008/10/21,11:32:23+00,79,180,19.73,1,5,5648,F1: T1R5-East,L1: ,Corn,(Pioneer,36W66)
-85.370559,42.414154,0,2008/10/21,11:32:22+00,71,180,19.73,1,5,5648,F1: T1R5-East,L1: ,Corn,(Pioneer,36W66)
-85.370559,42.414168,1,2008/10/21,11:32:21+00,74,180,19.73,1,5,5648,F1: T1R5-East,L1: ,Corn,(Pioneer,36W66)
-85.370562,42.414187,1.2,2008/10/21,11:32:20+00,72,180,19.73,1,5,5648,F1: T1R5-East,L1: ,Corn,(Pioneer,36W66)
-85.370568,42.414207,1.2,2008/10/21,11:32:19+00,68,180,18.53,0,4,5648,F1: T1R5-East,L1: ,Corn,(Pioneer,36W66)
-85.370579,42.414221,1.3,2008/10/21,11:32:18+00,68,180,18.53,0,4,5648,F1: T1R5-East,L1: ,Corn,(Pioneer,36W66)
-85.370595,42.414229,1.6,2008/10/21,11:32:17+00,68,180,18.53,0,4,5648,F1: T1R5-East,L1: ,Corn,(Pioneer,36W66)
-85.370615,42.414235,1.4,2008/10/21,11:32:16+00,70,180,18.53,0,4,5648,F1: T1R5-East,L1: ,Corn,(Pioneer,36W66)
-85.370637,42.414235,2,2008/10/21,11:32:15+00,67,180,18.53,0,4,5648,F1: T1R5-East,L1: ,Corn,(Pioneer,36W66)
-85.370659,42.414229,2.2,2008/10/21,11:32:14+00,67,180,18.53,0,4,5648,F1: T1R5-East,L1: ,Corn,(Pioneer,36W66)
-85.370676,42.414218,2.5,2008/10/21,11:32:13+00,63,180,18.53,0,4,5648,F1: T1R5-East,L1: ,Corn,(Pioneer,36W66)
-85.370679,42.414204,2.5,2008/10/21,11:32:12+00,62,180,18.53,0,4,5648,F1: T1R5-East,L1: ,Corn,(Pioneer,36W66)
-85.370679,42.414187,3,2008/10/21,11:32:11+00,68,180,18.53,0,4,5648,F1: T1R5-East,L1: ,Corn,(Pioneer,36W66)
-85.370676,42.414173,3.8,2008/10/21,11:32:10+00,73,180,18.53,0,4,5648,F1: T1R5-East,L1: ,Corn,(Pioneer,36W66)
-85.37067,42.41416,4.1,2008/10/21,11:32:09+00,76,180,18.53,0,4,5648,F1: T1R5-East,L1: ,Corn,(Pioneer,36W66)
-85.370665,42.414143,4.1,2008/10/21,11:32:08+00,73,180,18.53,0,4,5648,F1: T1R5-East,L1: ,Corn,(Pioneer,36W66)
-85.370662,42.414123,4.3,2008/10/21,11:32:07+00,73,180,18.53,0,4,5648,F1: T1R5-East,L1: ,Corn,(Pioneer,36W66)
-85.370662,42.414107,5.1,2008/10/21,11:32:06+00,74,180,18.53,1,4,5648,F1: T1R5-East,L1: ,Corn,(Pioneer,36W66)
-85.370662,42.41409,4.5,2008/10/21,11:32:05+00,74,180,18.53,1,4,5648,F1: T1R5-East,L1: ,Corn,(Pioneer,36W66)
-85.370662,42.414071,5.5,2008/10/21,11:32:04+00,73,180,18.53,1,4,5648,F1: T1R5-East,L1: ,Corn,(Pioneer,36W66)
-85.370662,42.414054,5.5,2008/10/21,11:32:03+00,74,180,18.53,1,4,5648,F1: T1R5-East,L1: ,Corn,(Pioneer,36W66)
-85.370662,42.414037,6.7,2008/10/21,11:32:02+00,74,180,18.53,1,4,5648,F1: T1R5-East,L1: ,Corn,(Pioneer,36W66)
-85.370662,42.414021,6.8,2008/10/21,11:32:01+00,74,180,18.53,1,4,5648,F1: T1R5-East,L1: ,Corn,(Pioneer,36W66)
-85.370662,42.414004,8.6,2008/10/21,11:32:00+00,73,180,18.53,1,4,5648,F1: T1R5-East,L1: ,Corn,(Pioneer,36W66)
-85.370662,42.413987,7.6,2008/10/21,11:31:59+00,74,180,18.53,1,4,5648,F1: T1R5-East,L1: ,Corn,(Pioneer,36W66)
-85.370659,42.413968,5.8,2008/10/21,11:31:58+00,74,180,18.53,1,4,5648,F1: T1R5-East,L1: ,Corn,(Pioneer,36W66)
-85.370659,42.413951,6.6,2008/10/21,11:31:57+00,73,180,18.53,1,4,5648,F1: T1R5-East,L1: ,Corn,(Pioneer,36W66)
-85.370659,42.413935,6.5,2008/10/21,11:31:56+00,73,180,18.53,1,4,5648,F1: T1R5-East,L1: ,Corn,(Pioneer,36W66)
-85.370659,42.413918,6.8,2008/10/21,11:31:55+00,73,180,18.53,1,4,5648,F1: T1R5-East,L1: ,Corn,(Pioneer,36W66)
-85.370656,42.413901,6.7,2008/10/21,11:31:54+00,73,180,18.53,1,4,5648,F1: T1R5-East,L1: ,Corn,(Pioneer,36W66)
-85.370656,42.413885,6.6,2008/10/21,11:31:53+00,73,180,18.53,1,4,5648,F1: T1R5-East,L1: ,Corn,(Pioneer,36W66)
-85.370656,42.413868,6.6,2008/10/21,11:31:52+00,73,180,18.53,1,4,5648,F1: T1R5-East,L1: ,Corn,(Pioneer,36W66)
-85.370656,42.413848,8.4,2008/10/21,11:31:51+00,73,180,18.53,1,4,5648,F1: T1R5-East,L1: ,Corn,(Pioneer,36W66)
-85.370656,42.413832,8.5,2008/10/21,11:31:50+00,73,180,18.53,1,4,5648,F1: T1R5-East,L1: ,Corn,(Pioneer,36W66)
-85.370656,42.413815,10.8,2008/10/21,11:31:49+00,73,180,18.53,1,4,5648,F1: T1R5-East,L1: ,Corn,(Pioneer,36W66)
-85.370656,42.413798,10.5,2008/10/21,11:31:48+00,74,180,18.53,1,4,5648,F1: T1R5-East,L1: ,Corn,(Pioneer,36W66)
-85.370656,42.413782,10,2008/10/21,11:31:47+00,73,180,18.53,1,4,5648,F1: T1R5-East,L1: ,Corn,(Pioneer,36W66)
-85.370654,42.413765,9.6,2008/10/21,11:31:46+00,73,180,18.53,1,4,5648,F1: T1R5-East,L1: ,Corn,(Pioneer,36W66)
-85.370654,42.413748,9,2008/10/21,11:31:45+00,74,180,18.53,1,4,5648,F1: T1R5-East,L1: ,Corn,(Pioneer,36W66)
-85.370654,42.413732,8.9,2008/10/21,11:31:44+00,72,180,18.53,1,4,5648,F1: T1R5-East,L1: ,Corn,(Pioneer,36W66)
-85.370654,42.413712,7.3,2008/10/21,11:31:43+00,72,180,18.53,1,4,5648,F1: T1R5-East,L1: ,Corn,(Pioneer,36W66)
-85.370654,42.413696,6.9,2008/10/21,11:31:42+00,71,180,18.53,1,4,5648,F1: T1R5-East,L1: ,Corn,(Pioneer,36W66)
-85.370654,42.413679,7.1,2008/10/21,11:31:41+00,71,180,18.53,1,4,5648,F1: T1R5-East,L1: ,Corn,(Pioneer,36W66)
-85.370654,42.413662,8.8,2008/10/21,11:31:40+00,71,180,18.53,1,4,5648,F1: T1R5-East,L1: ,Corn,(Pioneer,36W66)
-85.370654,42.413646,8,2008/10/21,11:31:39+00,71,180,18.53,1,4,5648,F1: T1R5-East,L1: ,Corn,(Pioneer,36W66)
-85.370651,42.413629,8.8,2008/10/21,11:31:38+00,71,180,18.53,1,4,5648,F1: T1R5-East,L1: ,Corn,(Pioneer,36W66)
-85.370651,42.413612,8.6,2008/10/21,11:31:37+00,72,180,18.53,1,4,5648,F1: T1R5-East,L1: ,Corn,(Pioneer,36W66)
-85.370651,42.413596,8.8,2008/10/21,11:31:36+00,70,180,18.53,1,4,5648,F1: T1R5-East,L1: ,Corn,(Pioneer,36W66)
-85.370651,42.413579,8.4,2008/10/21,11:31:35+00,70,180,18.53,1,4,5648,F1: T1R5-East,L1: ,Corn,(Pioneer,36W66)
-85.370651,42.413562,9.2,2008/10/21,11:31:34+00,70,180,18.53,1,4,5648,F1: T1R5-East,L1: ,Corn,(Pioneer,36W66)
-85.370651,42.413546,8.6,2008/10/21,11:31:33+00,70,180,18.53,1,4,5648,F1: T1R5-East,L1: ,Corn,(Pioneer,36W66)
-85.370651,42.413532,8,2008/10/21,11:31:32+00,70,180,18.53,1,4,5648,F1: T1R5-East,L1: ,Corn,(Pioneer,36W66)
-85.370651,42.413515,8.6,2008/10/21,11:31:31+00,70,180,18.53,1,4,5648,F1: T1R5-East,L1: ,Corn,(Pioneer,36W66)
-85.370648,42.413498,8.8,2008/10/21,11:31:30+00,70,180,18.53,1,4,5648,F1: T1R5-East,L1: ,Corn,(Pioneer,36W66)
-85.370648,42.413482,9.8,2008/10/21,11:31:29+00,70,180,18.53,1,4,5648,F1: T1R5-East,L1: ,Corn,(Pioneer,36W66)
-85.370648,42.413465,9.2,2008/10/21,11:31:28+00,68,180,18.83,1,4,5648,F1: T1R5-East,L1: ,Corn,(Pioneer,36W66)
-85.370648,42.413448,10,2008/10/21,11:31:27+00,68,180,18.83,1,4,5648,F1: T1R5-East,L1: ,Corn,(Pioneer,36W66)
-85.370648,42.413432,7.4,2008/10/21,11:31:26+00,67,180,18.83,1,4,5648,F1: T1R5-East,L1: ,Corn,(Pioneer,36W66)
-85.370648,42.413418,7.4,2008/10/21,11:31:25+00,67,180,18.83,1,4,5648,F1: T1R5-East,L1: ,Corn,(Pioneer,36W66)
-85.370648,42.413401,7.1,2008/10/21,11:31:24+00,65,180,18.83,1,4,5648,F1: T1R5-East,L1: ,Corn,(Pioneer,36W66)
-85.370648,42.413387,7.6,2008/10/21,11:31:23+00,65,180,18.83,1,4,5648,F1: T1R5-East,L1: ,Corn,(Pioneer,36W66)
-85.370648,42.413371,9.3,2008/10/21,11:31:22+00,63,180,18.83,1,4,5648,F1: T1R5-East,L1: ,Corn,(Pioneer,36W66)
-85.370648,42.413357,7.4,2008/10/21,11:31:21+00,61,180,18.83,1,4,5648,F1: T1R5-East,L1: ,Corn,(Pioneer,36W66)
-85.370648,42.413343,8.3,2008/10/21,11:31:20+00,61,180,18.83,1,4,5648,F1: T1R5-East,L1: ,Corn,(Pioneer,36W66)
-85.370648,42.413326,8.2,2008/10/21,11:31:19+00,61,180,18.83,1,4,5648,F1: T1R5-East,L1: ,Corn,(Pioneer,36W66)
-85.370648,42.413312,10.1,2008/10/21,11:31:18+00,61,180,18.83,1,4,5648,F1: T1R5-East,L1: ,Corn,(Pioneer,36W66)
-85.370648,42.413298,9.4,2008/10/21,11:31:17+00,61,180,18.83,1,4,5648,F1: T1R5-East,L1: ,Corn,(Pioneer,36W66)
-85.370648,42.413285,7.2,2008/10/21,11:31:16+00,55,180,18.83,1,4,5648,F1: T1R5-East,L1: ,Corn,(Pioneer,36W66)
-85.370648,42.413271,4.2,2008/10/21,11:31:15+00,56,180,18.83,1,4,5648,F1: T1R5-East,L1: ,Corn,(Pioneer,36W66)
-85.370651,42.41326,2.1,2008/10/21,11:31:14+00,51,180,18.83,1,4,5648,F1: T1R5-East,L1: ,Corn,(Pioneer,36W66)
-85.370654,42.413246,1.2,2008/10/21,11:31:13+00,48,180,18.83,1,4,5648,F1: T1R5-East,L1: ,Corn,(Pioneer,36W66)
-85.370654,42.413235,1,2008/10/21,11:31:12+00,49,180,18.83,1,4,5648,F1: T1R5-East,L1: ,Corn,(Pioneer,36W66)
-85.370656,42.413223,0,2008/10/21,11:31:11+00,48,180,18.83,1,4,5648,F1: T1R5-East,L1: ,Corn,(Pioneer,36W66)
-85.370659,42.413212,0,2008/10/21,11:31:10+00,48,180,18.83,0,3,5648,F1: T1R5-East,L1: ,Corn,(Pioneer,36W66)
-85.370668,42.413204,0,2008/10/21,11:31:09+00,52,180,18.83,0,3,5648,F1: T1R5-East,L1: ,Corn,(Pioneer,36W66)
-85.370679,42.413196,0.5,2008/10/21,11:31:08+00,54,180,18.83,0,3,5648,F1: T1R5-East,L1: ,Corn,(Pioneer,36W66)
